1578929970.9438968,251,283,170,333,7
1578929971.924237,246,292,175,335,7
1578929972.9237561,261,282,194,332,7
1578929973.9315186,238,286,140,359,7
1578929974.9326468,227,268,173,349,7
1578929975.9341226,236,283,203,353,7
1578929976.938979,239,309,197,354,7
1578929977.947926,236,299,204,348,7
1578929978.9462795,246,298,195,356,7
1578929979.9486942,258,295,202,340,7
1578929980.954992,255,301,224,368,7
1578929981.9681785,253,294,212,343,7
1578929982.9525044,246,307,204,339,7
1578929983.9562445,250,298,195,342,7
1578929984.9590678,268,288,190,341,7
1578929985.9605975,252,294,196,342,7
1578929986.9728491,243,294,194,332,7
1578929987.9702187,245,293,177,332,7
1578929988.9863775,249,286,188,334,7
1578929989.9894266,248,283,189,328,7
1578929990.9724104,239,304,183,341,7
1578929991.9788404,235,310,185,355,7
1578929993.0106547,247,309,208,349,7
1578929993.9945555,238,323,209,352,7
1578929994.9824374,263,335,219,339,7
1578929995.983634,254,326,191,337,7
1578929996.992435,254,346,200,352,7
1578929997.9872975,257,313,205,331,7
1578929998.9974165,249,296,189,337,7
1578930000.0048132,274,342,223,334,7
1578930001.0236025,265,313,204,343,7
1578930002.001156,275,339,198,332,7
1578930003.0045016,251,317,199,334,7
1578930004.038397,252,312,194,332,7
1578930005.0090015,248,320,185,329,7
1578930006.0161414,252,318,185,333,7
1578930007.01021,260,306,187,332,7
1578930008.0161624,254,304,184,346,7
1578930009.0238392,241,306,184,346,7
1578930010.0212536,240,302,209,351,7
1578930011.0250766,240,320,222,349,7
1578930012.028909,240,322,223,337,7
1578930013.0355036,258,328,203,340,7
1578930014.0323234,258,328,210,345,7
1578930015.0623267,263,316,229,337,7
1578930016.0425224,246,314,205,338,7
1578930017.0433815,250,327,212,337,7
1578930018.0393806,263,315,213,340,7
1578930019.050776,244,318,213,344,7
1578930020.0485425,252,318,215,336,7
1578930021.0514126,251,344,212,336,7
1578930022.0635269,250,337,203,332,7
1578930023.0552616,251,343,200,331,7
1578930024.0748794,242,325,105,331,7
1578930025.0622327,236,326,110,346,7
